Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
United States,USA,1974,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,1973,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,1972,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,1971,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,1970,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,1969,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1968,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,1967,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,1966,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,1965,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,1964,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.2
United States,USA,1963,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.2
United States,USA,2023,Population growth (annual %),SP.POP.GROW,0.491924871690548
United States,USA,2022,Population growth (annual %),SP.POP.GROW,0.367472693654024
United States,USA,2021,Population growth (annual %),SP.POP.GROW,0.157342694282194
United States,USA,2020,Population growth (annual %),SP.POP.GROW,0.968999515833015
United States,USA,2019,Population growth (annual %),SP.POP.GROW,0.455381285963537
United States,USA,2018,Population growth (annual %),SP.POP.GROW,0.526435395564053
United States,USA,2017,Population growth (annual %),SP.POP.GROW,0.63264399508256
United States,USA,2016,Population growth (annual %),SP.POP.GROW,0.724676067451429
United States,USA,2015,Population growth (annual %),SP.POP.GROW,0.73621730882542
United States,USA,2014,Population growth (annual %),SP.POP.GROW,0.733361519937424
United States,USA,2013,Population growth (annual %),SP.POP.GROW,0.692860276624581
United States,USA,2012,Population growth (annual %),SP.POP.GROW,0.733599941250847
United States,USA,2011,Population growth (annual %),SP.POP.GROW,0.726786704810745
United States,USA,2010,Population growth (annual %),SP.POP.GROW,0.829616674709795
United States,USA,2009,Population growth (annual %),SP.POP.GROW,0.876651298802912
United States,USA,2008,Population growth (annual %),SP.POP.GROW,0.945865287282592
United States,USA,2007,Population growth (annual %),SP.POP.GROW,0.951055242772428
United States,USA,2006,Population growth (annual %),SP.POP.GROW,0.964253917136075
United States,USA,2005,Population growth (annual %),SP.POP.GROW,0.921713167161207
United States,USA,2004,Population growth (annual %),SP.POP.GROW,0.925483968943482
United States,USA,2003,Population growth (annual %),SP.POP.GROW,0.859481712840946
United States,USA,2002,Population growth (annual %),SP.POP.GROW,0.927797485710314
United States,USA,2001,Population growth (annual %),SP.POP.GROW,0.989741382223669
United States,USA,2000,Population growth (annual %),SP.POP.GROW,1.11276899679534
United States,USA,1999,Population growth (annual %),SP.POP.GROW,1.14834004729055
United States,USA,1998,Population growth (annual %),SP.POP.GROW,1.16571452642589
United States,USA,1997,Population growth (annual %),SP.POP.GROW,1.20396029701272
United States,USA,1996,Population growth (annual %),SP.POP.GROW,1.16341161998189
United States,USA,1995,Population growth (annual %),SP.POP.GROW,1.19078709090209
United States,USA,1994,Population growth (annual %),SP.POP.GROW,1.2262960888682
United States,USA,1993,Population growth (annual %),SP.POP.GROW,1.31867999977741
United States,USA,1992,Population growth (annual %),SP.POP.GROW,1.38688569247935
United States,USA,1991,Population growth (annual %),SP.POP.GROW,1.33626074073779
United States,USA,1990,Population growth (annual %),SP.POP.GROW,1.12965052045579
United States,USA,1989,Population growth (annual %),SP.POP.GROW,0.944405555428529
United States,USA,1988,Population growth (annual %),SP.POP.GROW,0.907999040167679
United States,USA,1987,Population growth (annual %),SP.POP.GROW,0.893829201032046
United States,USA,1986,Population growth (annual %),SP.POP.GROW,0.924164157058979
United States,USA,1985,Population growth (annual %),SP.POP.GROW,0.886129040850881
United States,USA,1984,Population growth (annual %),SP.POP.GROW,0.865817336309961
United States,USA,1983,Population growth (annual %),SP.POP.GROW,0.914378513375149
United States,USA,1982,Population growth (annual %),SP.POP.GROW,0.953317566163514
United States,USA,1981,Population growth (annual %),SP.POP.GROW,0.981415437259678
United States,USA,1980,Population growth (annual %),SP.POP.GROW,0.959589922764484
United States,USA,1979,Population growth (annual %),SP.POP.GROW,1.10357656509899
United States,USA,1978,Population growth (annual %),SP.POP.GROW,1.0595730803427
United States,USA,1977,Population growth (annual %),SP.POP.GROW,1.00577199618134
United States,USA,1976,Population growth (annual %),SP.POP.GROW,0.950220048994522
United States,USA,1975,Population growth (annual %),SP.POP.GROW,0.985986067347125
United States,USA,1974,Population growth (annual %),SP.POP.GROW,0.913660196067714
United States,USA,1973,Population growth (annual %),SP.POP.GROW,0.954476728552297
United States,USA,1972,Population growth (annual %),SP.POP.GROW,1.07052275237269
United States,USA,1971,Population growth (annual %),SP.POP.GROW,1.26433369185094
United States,USA,1970,Population growth (annual %),SP.POP.GROW,1.16500266687286
United States,USA,1969,Population growth (annual %),SP.POP.GROW,0.977242811872469
United States,USA,1968,Population growth (annual %),SP.POP.GROW,0.998461043585335
United States,USA,1967,Population growth (annual %),SP.POP.GROW,1.08888120728762
United States,USA,1966,Population growth (annual %),SP.POP.GROW,1.1548931907552
United States,USA,1965,Population growth (annual %),SP.POP.GROW,1.25017164562845
United States,USA,1964,Population growth (annual %),SP.POP.GROW,1.38904605518369
United States,USA,1963,Population growth (annual %),SP.POP.GROW,1.43916476170683
United States,USA,1962,Population growth (annual %),SP.POP.GROW,1.53799735825387
United States,USA,1961,Population growth (annual %),SP.POP.GROW,1.65773003738953
United States,USA,2023,"Population, total",SP.POP.TOTL,334914895
United States,USA,2022,"Population, total",SP.POP.TOTL,333271411
United States,USA,2021,"Population, total",SP.POP.TOTL,332048977
United States,USA,2020,"Population, total",SP.POP.TOTL,331526933
United States,USA,2019,"Population, total",SP.POP.TOTL,328329953
United States,USA,2018,"Population, total",SP.POP.TOTL,326838199
United States,USA,2017,"Population, total",SP.POP.TOTL,325122128
United States,USA,2016,"Population, total",SP.POP.TOTL,323071755
United States,USA,2015,"Population, total",SP.POP.TOTL,320738994
United States,USA,2014,"Population, total",SP.POP.TOTL,318386329
United States,USA,2013,"Population, total",SP.POP.TOTL,316059947
United States,USA,2012,"Population, total",SP.POP.TOTL,313877662
United States,USA,2011,"Population, total",SP.POP.TOTL,311583481
United States,USA,2010,"Population, total",SP.POP.TOTL,309327143
United States,USA,2009,"Population, total",SP.POP.TOTL,306771529
United States,USA,2008,"Population, total",SP.POP.TOTL,304093966
United States,USA,2007,"Population, total",SP.POP.TOTL,301231207
United States,USA,2006,"Population, total",SP.POP.TOTL,298379912
United States,USA,2005,"Population, total",SP.POP.TOTL,295516599
United States,USA,2004,"Population, total",SP.POP.TOTL,292805298
United States,USA,2003,"Population, total",SP.POP.TOTL,290107933
United States,USA,2002,"Population, total",SP.POP.TOTL,287625193
United States,USA,2001,"Population, total",SP.POP.TOTL,284968955
United States,USA,2000,"Population, total",SP.POP.TOTL,282162411
United States,USA,1999,"Population, total",SP.POP.TOTL,279040000
United States,USA,1998,"Population, total",SP.POP.TOTL,275854000
United States,USA,1997,"Population, total",SP.POP.TOTL,272657000
United States,USA,1996,"Population, total",SP.POP.TOTL,269394000
United States,USA,1995,"Population, total",SP.POP.TOTL,266278000
United States,USA,1994,"Population, total",SP.POP.TOTL,263126000
United States,USA,1993,"Population, total",SP.POP.TOTL,259919000
United States,USA,1992,"Population, total",SP.POP.TOTL,256514000
United States,USA,1991,"Population, total",SP.POP.TOTL,252981000
United States,USA,1990,"Population, total",SP.POP.TOTL,249623000
United States,USA,1989,"Population, total",SP.POP.TOTL,246819000
United States,USA,1988,"Population, total",SP.POP.TOTL,244499000
United States,USA,1987,"Population, total",SP.POP.TOTL,242289000
United States,USA,1986,"Population, total",SP.POP.TOTL,240133000
United States,USA,1985,"Population, total",SP.POP.TOTL,237924000
United States,USA,1984,"Population, total",SP.POP.TOTL,235825000
United States,USA,1983,"Population, total",SP.POP.TOTL,233792000
United States,USA,1982,"Population, total",SP.POP.TOTL,231664000
United States,USA,1981,"Population, total",SP.POP.TOTL,229466000
United States,USA,1980,"Population, total",SP.POP.TOTL,227225000
United States,USA,1979,"Population, total",SP.POP.TOTL,225055000
United States,USA,1978,"Population, total",SP.POP.TOTL,222585000
United States,USA,1977,"Population, total",SP.POP.TOTL,220239000
United States,USA,1976,"Population, total",SP.POP.TOTL,218035000
United States,USA,1975,"Population, total",SP.POP.TOTL,215973000
United States,USA,1974,"Population, total",SP.POP.TOTL,213854000
United States,USA,1973,"Population, total",SP.POP.TOTL,211909000
United States,USA,1972,"Population, total",SP.POP.TOTL,209896000
United States,USA,1971,"Population, total",SP.POP.TOTL,207661000
United States,USA,1970,"Population, total",SP.POP.TOTL,205052000
United States,USA,1969,"Population, total",SP.POP.TOTL,202677000
United States,USA,1968,"Population, total",SP.POP.TOTL,200706000
United States,USA,1967,"Population, total",SP.POP.TOTL,198712000
United States,USA,1966,"Population, total",SP.POP.TOTL,196560000
United States,USA,1965,"Population, total",SP.POP.TOTL,194303000
United States,USA,1964,"Population, total",SP.POP.TOTL,191889000
United States,USA,1963,"Population, total",SP.POP.TOTL,189242000
United States,USA,1962,"Population, total",SP.POP.TOTL,186538000
United States,USA,1961,"Population, total",SP.POP.TOTL,183691000
United States,USA,1960,"Population, total",SP.POP.TOTL,180671000
United States,USA,2023,Urban population growth (annual %),SP.URB.GROW,0.749164335006072
United States,USA,2022,Urban population growth (annual %),SP.URB.GROW,0.62175541926729
United States,USA,2021,Urban population growth (annual %),SP.URB.GROW,0.409854418961213
United States,USA,2020,Urban population growth (annual %),SP.URB.GROW,1.21729941339409
United States,USA,2019,Urban population growth (annual %),SP.URB.GROW,0.701867775195684
United States,USA,2018,Urban population growth (annual %),SP.URB.GROW,0.767437430461766
United States,USA,2017,Urban population growth (annual %),SP.URB.GROW,0.871785260117191
United States,USA,2016,Urban population growth (annual %),SP.URB.GROW,0.958268060593122
United States,USA,2015,Urban population growth (annual %),SP.URB.GROW,0.966674782180289
United States,USA,2014,Urban population growth (annual %),SP.URB.GROW,0.95943078191871
United States,USA,2013,Urban population growth (annual %),SP.URB.GROW,0.914510413562637
United States,USA,2012,Urban population growth (annual %),SP.URB.GROW,0.94956550837067
United States,USA,2011,Urban population growth (annual %),SP.URB.GROW,0.93950541093758
United States,USA,2010,Urban population growth (annual %),SP.URB.GROW,1.03534480069191
United States,USA,2009,Urban population growth (annual %),SP.URB.GROW,1.08529029428822
United States,USA,2008,Urban population growth (annual %),SP.URB.GROW,1.15618567133535
United States,USA,2007,Urban population growth (annual %),SP.URB.GROW,1.16306776101756
United States,USA,2006,Urban population growth (annual %),SP.URB.GROW,1.17796815968651
United States,USA,2005,Urban population growth (annual %),SP.URB.GROW,1.13588459113456
United States,USA,2004,Urban population growth (annual %),SP.URB.GROW,1.14388530085121
United States,USA,2003,Urban population growth (annual %),SP.URB.GROW,1.07836038438036
United States,USA,2002,Urban population growth (annual %),SP.URB.GROW,1.14841884658312
United States,USA,2001,Urban population growth (annual %),SP.URB.GROW,1.21338042170418
United States,USA,2000,Urban population growth (annual %),SP.URB.GROW,1.51201139138713
United States,USA,1999,Urban population growth (annual %),SP.URB.GROW,1.61295677155673
United States,USA,1998,Urban population growth (annual %),SP.URB.GROW,1.63762765741403
United States,USA,1997,Urban population growth (annual %),SP.URB.GROW,1.68197526681483
United States,USA,1996,Urban population growth (annual %),SP.URB.GROW,1.65278297800739
United States,USA,1995,Urban population growth (annual %),SP.URB.GROW,1.68646666337335
United States,USA,1994,Urban population growth (annual %),SP.URB.GROW,1.7309822295661
United States,USA,1993,Urban population growth (annual %),SP.URB.GROW,1.83118227604993
United States,USA,1992,Urban population growth (annual %),SP.URB.GROW,1.90863299657144
United States,USA,1991,Urban population growth (annual %),SP.URB.GROW,1.86738439894312
United States,USA,1990,Urban population growth (annual %),SP.URB.GROW,1.41025628541903
United States,USA,1989,Urban population growth (annual %),SP.URB.GROW,1.14036493918274
United States,USA,1988,Urban population growth (annual %),SP.URB.GROW,1.10701747375615
United States,USA,1987,Urban population growth (annual %),SP.URB.GROW,1.09324426439828
United States,USA,1986,Urban population growth (annual %),SP.URB.GROW,1.12532022077028
United States,USA,1985,Urban population growth (annual %),SP.URB.GROW,1.08769078654837
United States,USA,1984,Urban population growth (annual %),SP.URB.GROW,1.06778620152612
United States,USA,1983,Urban population growth (annual %),SP.URB.GROW,1.11945662708531
United States,USA,1982,Urban population growth (annual %),SP.URB.GROW,1.15881776860062
United States,USA,1981,Urban population growth (annual %),SP.URB.GROW,1.18733797133269
United States,USA,1980,Urban population growth (annual %),SP.URB.GROW,1.02199247812023
United States,USA,1979,Urban population growth (annual %),SP.URB.GROW,1.1171475381994
United States,USA,1978,Urban population growth (annual %),SP.URB.GROW,1.07178895113162
United States,USA,1977,Urban population growth (annual %),SP.URB.GROW,1.01934615261149
United States,USA,1976,Urban population growth (annual %),SP.URB.GROW,0.963796080842526
United States,USA,1975,Urban population growth (annual %),SP.URB.GROW,0.999564503181063
United States,USA,1974,Urban population growth (annual %),SP.URB.GROW,0.927239982306409
United States,USA,1973,Urban population growth (annual %),SP.URB.GROW,0.968058589105531
United States,USA,1972,Urban population growth (annual %),SP.URB.GROW,1.08410628926962
United States,USA,1971,Urban population growth (annual %),SP.URB.GROW,1.27927789350898
United States,USA,1970,Urban population growth (annual %),SP.URB.GROW,1.531151622153
United States,USA,1969,Urban population growth (annual %),SP.URB.GROW,1.46799272604928
United States,USA,1968,Urban population growth (annual %),SP.URB.GROW,1.49576263761729
United States,USA,1967,Urban population growth (annual %),SP.URB.GROW,1.59282042208749
United States,USA,1966,Urban population growth (annual %),SP.URB.GROW,1.66555870446276
United States,USA,1965,Urban population growth (annual %),SP.URB.GROW,1.76765328716456
United States,USA,1964,Urban population growth (annual %),SP.URB.GROW,1.91343710832917
United States,USA,1963,Urban population growth (annual %),SP.URB.GROW,1.97055936295003
United States,USA,1962,Urban population growth (annual %),SP.URB.GROW,2.07649430194512
United States,USA,1961,Urban population growth (annual %),SP.URB.GROW,2.20057087771013
United States,USA,2023,Urban population,SP.URB.TOTL,278977409
United States,USA,2022,Urban population,SP.URB.TOTL,276895219
United States,USA,2021,Urban population,SP.URB.TOTL,275178949
United States,USA,2020,Urban population,SP.URB.TOTL,274053424
United States,USA,2019,Urban population,SP.URB.TOTL,270737596
United States,USA,2018,Urban population,SP.URB.TOTL,268844029
United States,USA,2017,Urban population,SP.URB.TOTL,266788716
United States,USA,2016,Urban population,SP.URB.TOTL,264473000
United States,USA,2015,Urban population,SP.URB.TOTL,261950744
United States,USA,2014,Urban population,SP.URB.TOTL,259430732
United States,USA,2013,Urban population,SP.URB.TOTL,256953576
United States,USA,2012,Urban population,SP.URB.TOTL,254614421
United States,USA,2011,Urban population,SP.URB.TOTL,252208133
United States,USA,2010,Urban population,SP.URB.TOTL,249849720
United States,USA,2009,Urban population,SP.URB.TOTL,247276259
United States,USA,2008,Urban population,SP.URB.TOTL,244607104
United States,USA,2007,Urban population,SP.URB.TOTL,241795278
United States,USA,2006,Urban population,SP.URB.TOTL,238999326
United States,USA,2005,Urban population,SP.URB.TOTL,236200507
United States,USA,2004,Urban population,SP.URB.TOTL,233532722
United States,USA,2003,Urban population,SP.URB.TOTL,230876596
United States,USA,2002,Urban population,SP.URB.TOTL,228400290
United States,USA,2001,Urban population,SP.URB.TOTL,225792302
United States,USA,2000,Urban population,SP.URB.TOTL,223069137
United States,USA,1999,Urban population,SP.URB.TOTL,219721677
United States,USA,1998,Urban population,SP.URB.TOTL,216206090
United States,USA,1997,Urban population,SP.URB.TOTL,212694273
United States,USA,1996,Urban population,SP.URB.TOTL,209146726
United States,USA,1995,Urban population,SP.URB.TOTL,205718394
United States,USA,1994,Urban population,SP.URB.TOTL,202278113
United States,USA,1993,Urban population,SP.URB.TOTL,198806845
United States,USA,1992,Urban population,SP.URB.TOTL,195199459
United States,USA,1991,Urban population,SP.URB.TOTL,191509147
United States,USA,1990,Urban population,SP.URB.TOTL,187966119
United States,USA,1989,Urban population,SP.URB.TOTL,185333919
United States,USA,1988,Urban population,SP.URB.TOTL,183232441
United States,USA,1987,Urban population,SP.URB.TOTL,181215212
United States,USA,1986,Urban population,SP.URB.TOTL,179244877
United States,USA,1985,Urban population,SP.URB.TOTL,177239105
United States,USA,1984,Urban population,SP.URB.TOTL,175321738
United States,USA,1983,Urban population,SP.URB.TOTL,173459636
United States,USA,1982,Urban population,SP.URB.TOTL,171528659
United States,USA,1981,Urban population,SP.URB.TOTL,169552427
United States,USA,1980,Urban population,SP.URB.TOTL,167551171
United States,USA,1979,Urban population,SP.URB.TOTL,165847531
United States,USA,1978,Urban population,SP.URB.TOTL,164005080
United States,USA,1977,Urban population,SP.URB.TOTL,162256678
United States,USA,1976,Urban population,SP.URB.TOTL,160611122
United States,USA,1975,Urban population,SP.URB.TOTL,159070594
United States,USA,1974,Urban population,SP.URB.TOTL,157488501
United States,USA,1973,Urban population,SP.URB.TOTL,156034954
United States,USA,1972,Urban population,SP.URB.TOTL,154531732
United States,USA,1971,Urban population,SP.URB.TOTL,152865492
United States,USA,1970,Urban population,SP.URB.TOTL,150922373
United States,USA,1969,Urban population,SP.URB.TOTL,148629124
United States,USA,1968,Urban population,SP.URB.TOTL,146463196
United States,USA,1967,Urban population,SP.URB.TOTL,144288757
United States,USA,1966,Urban population,SP.URB.TOTL,142008703
United States,USA,1965,Urban population,SP.URB.TOTL,139663053
United States,USA,1964,Urban population,SP.URB.TOTL,137215986
United States,USA,1963,Urban population,SP.URB.TOTL,134615404
United States,USA,1962,Urban population,SP.URB.TOTL,131988693
United States,USA,1961,Urban population,SP.URB.TOTL,129276215
United States,USA,1960,Urban population,SP.URB.TOTL,126462473
United States,USA,2023,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.298
United States,USA,2022,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.084
United States,USA,2021,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.873
United States,USA,2020,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.664
United States,USA,2019,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.459
United States,USA,2018,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.256
United States,USA,2017,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.058
United States,USA,2016,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.862
United States,USA,2015,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.671
United States,USA,2014,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.483
United States,USA,2013,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.299
United States,USA,2012,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.119
United States,USA,2011,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.944
United States,USA,2010,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.772
United States,USA,2009,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.606
United States,USA,2008,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.438
United States,USA,2007,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.269
United States,USA,2006,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.099
United States,USA,2005,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.928
United States,USA,2004,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.757
United States,USA,2003,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.583
United States,USA,2002,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.409
United States,USA,2001,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.234
United States,USA,2000,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.057
United States,USA,1999,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.742
United States,USA,1998,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.377
United States,USA,1997,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.008
United States,USA,1996,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.636
United States,USA,1995,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.257
United States,USA,1994,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.875
United States,USA,1993,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.488
United States,USA,1992,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.097
United States,USA,1991,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.701
United States,USA,1990,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.3
United States,USA,1989,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.089
United States,USA,1988,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.942
United States,USA,1987,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.793
United States,USA,1986,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.644
United States,USA,1985,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.494
United States,USA,1984,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.344
United States,USA,1983,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.194
United States,USA,1982,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.042
United States,USA,1981,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.89
United States,USA,1980,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.738
United States,USA,1979,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.692
United States,USA,1978,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.682
United States,USA,1977,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.673
United States,USA,1976,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.663
United States,USA,1975,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.653
United States,USA,1974,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.643
United States,USA,1973,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.633
United States,USA,1972,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.623
United States,USA,1971,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.613
United States,USA,1970,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.602
United States,USA,1969,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.333
United States,USA,1968,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.974
United States,USA,1967,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.612
United States,USA,1966,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.247
United States,USA,1965,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.879
United States,USA,1964,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.508
United States,USA,1963,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.134
United States,USA,1962,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.757
United States,USA,1961,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.377
United States,USA,1960,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.996
